listingid,companyid,company,price,url,long,lat,address,type,rooms,size_m2,listings,text,deposit,rent,electricity,heat,water,tv_internet,b-ordning,other
1273,1013,domibolig,8347,https://aarhusbolig.dk/afdelinger/?bolignr=1273&selskab=1013&afdeling=20&antalrum=4,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,4,90,27.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",33450.0,8097.0,,,250.0,,,
1274,1013,domibolig,6984,https://aarhusbolig.dk/afdelinger/?bolignr=1274&selskab=1013&afdeling=20&antalrum=4,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,4,92,27.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",34200.0,6734.0,,,250.0,,,
1271,1013,domibolig,8167,https://aarhusbolig.dk/afdelinger/?bolignr=1271&selskab=1013&afdeling=20&antalrum=4,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,4,100,27.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",37350.0,7917.0,,,250.0,,,
1272,1013,domibolig,9049,https://aarhusbolig.dk/afdelinger/?bolignr=1272&selskab=1013&afdeling=20&antalrum=4,55.913085,10.246897,Afd. 20 Vestergade,Lejlighed,4,111,27.0,"Husdyr: Det er tilladt at have max. én indekat. Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: For 3 og 4 rums boligerne afregnes el, varme og vand direkte til leverandør. A conto vandafledningsafgift opkræves via huslejen.For 1 og 2 rums boligerne afregnes el direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur og emhætte findes i boligerne. I nr. 69 er der også køleskab og vaskemaskine i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Beliggende i Hou 8 km syd for Odder med kort til indkøbsmulighed af dagligvarer samt daglig busforbindelse til Odder/Århus. Fra mange lejemål er der flot udsigt til havet og skoven i nærheden. Til 3 vær. lejlighederne i nr. 75 er der adgang via elevator. 4 vær. lejlighederne med indvendige trapper har kort ventetid på ventelisten.Afdelingen består ligeledes af 15 stk. 1 & 2 vær. ældreboliger, der hovedsageligt visiteres gennem Odder Kommune. For boligerne i nr. 69 er individuel modernisering af køkkener og badeværelser godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",41500.0,8799.0,,,250.0,,,
1023,1013,domibolig,4951,https://aarhusbolig.dk/afdelinger/?bolignr=1023&selskab=1013&afdeling=21&antalrum=2,55.892635,10.168453,Afd. 21 Jens Nørgaards Vænget,Rækkehus,2,57,15.0,"Husdyr: Det er tilladt at have én hund eller kat.Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte, vaskemaskine og køle/fryseskab findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Boxer tv.Yderligere info: Beliggende i Gylling tæt på indkøbsmuligheder i Dagli`Brugsen og nær Gyllinghjemmet, Gylling Skole og Børnehus.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",12560.0,4951.0,,,,,,
1138,1013,domibolig,5495,https://aarhusbolig.dk/afdelinger/?bolignr=1138&selskab=1013&afdeling=21&antalrum=2,55.892635,10.168453,Afd. 21 Jens Nørgaards Vænget,Rækkehus,2,60,15.0,"Husdyr: Det er tilladt at have én hund eller kat.Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte, vaskemaskine og køle/fryseskab findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Boxer tv.Yderligere info: Beliggende i Gylling tæt på indkøbsmuligheder i Dagli`Brugsen og nær Gyllinghjemmet, Gylling Skole og Børnehus.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",15150.0,5495.0,,,,,,
1140,1013,domibolig,6439,https://aarhusbolig.dk/afdelinger/?bolignr=1140&selskab=1013&afdeling=21&antalrum=3,55.892635,10.168453,Afd. 21 Jens Nørgaards Vænget,Rækkehus,3,81,5.0,"Husdyr: Det er tilladt at have én hund eller kat.Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte, vaskemaskine og køle/fryseskab findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Boxer tv.Yderligere info: Beliggende i Gylling tæt på indkøbsmuligheder i Dagli`Brugsen og nær Gyllinghjemmet, Gylling Skole og Børnehus.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",17750.0,6439.0,,,,,,
4901,1013,domibolig,8427,https://aarhusbolig.dk/afdelinger/?bolignr=4901&selskab=1013&afdeling=21&antalrum=4,55.892635,10.168453,Afd. 21 Jens Nørgaards Vænget,Rækkehus,4,100,8.0,"Husdyr: Det er tilladt at have én hund eller kat.Se husdyrreglementet på hjemmesiden www.domibolig.dk.Udgifter ud over husleje: El og varme afregnes direkte til leverandør. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte, vaskemaskine og køle/fryseskab findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Boxer tv.Yderligere info: Beliggende i Gylling tæt på indkøbsmuligheder i Dagli`Brugsen og nær Gyllinghjemmet, Gylling Skole og Børnehus.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",40000.0,8127.0,,,300.0,,,
1096,1013,domibolig,5658,https://aarhusbolig.dk/afdelinger/?bolignr=1096&selskab=1013&afdeling=23&antalrum=2,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,2,63,110.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",12895.0,4882.0,,480.0,,,,296.0
744,1013,domibolig,4761,https://aarhusbolig.dk/afdelinger/?bolignr=744&selskab=1013&afdeling=23&antalrum=2,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,2,64,110.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",12680.0,4231.0,,530.0,,,,
1043,1013,domibolig,5486,https://aarhusbolig.dk/afdelinger/?bolignr=1043&selskab=1013&afdeling=23&antalrum=2,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,2,66,110.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",13220.0,5006.0,,480.0,,,,
758,1013,domibolig,5127,https://aarhusbolig.dk/afdelinger/?bolignr=758&selskab=1013&afdeling=23&antalrum=2,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,2,72,110.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",14260.0,4597.0,,530.0,,,,
750,1013,domibolig,5919,https://aarhusbolig.dk/afdelinger/?bolignr=750&selskab=1013&afdeling=23&antalrum=3,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,3,80,43.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",15920.0,4991.0,,530.0,,,,398.0
1042,1013,domibolig,6584,https://aarhusbolig.dk/afdelinger/?bolignr=1042&selskab=1013&afdeling=23&antalrum=3,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,3,87,43.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",17240.0,6034.0,,550.0,,,,
1063,1013,domibolig,7122,https://aarhusbolig.dk/afdelinger/?bolignr=1063&selskab=1013&afdeling=23&antalrum=3,55.975941,10.156549,Afd. 23 Østergade,Lejlighed,3,96,43.0,"Husdyr: Husdyr er ikke tilladt i afdelingen.Udgifter ud over husleje: El afregnes direkte til leverandør. A conto varme opkræves via huslejen. Vand er indeholdt i huslejen.Særlige vilkår: Hårde hvidevarer: Komfur, emhætte og køle/fryseskab og vaskemaskine findes i boligerne.Mulighed for tv, telefon og internet via AURA fiber og Odder Antenneforening.Yderligere info: Afdelingen er beliggende i et attraktivt kvarter langs Odder Å tæt ved byens mange faciliteter. De fleste boliger er ældre og handicapvenlige bl.a. med adgang via elevator og altangange. Afdelingen indeholder to bosteder for handicappede. Fælleshuset er beliggende centralt i bebyggelsen.Individuel modernisering af køkkener og badeværelser er godkendt på et afdelingsmøde.Plantegninger for hvert lejemål kan findes under beliggenhedsplanen på afdelingens hjemmeside via nedenstående link.",19140.0,6502.0,,620.0,,,,
