listingid,companyid,company,price,url,long,lat,type,rooms,size_m2,listings,deposit,rent
1015,715,alboa,7223,https://aarhusbolig.dk/afdelinger/?bolignr=1015&selskab=715&afdeling=16&antalrum=3,56.12730375,10.1432991,Rækkehus,3,69,42,13800,5793
1052,715,alboa,7867,https://aarhusbolig.dk/afdelinger/?bolignr=1052&selskab=715&afdeling=16&antalrum=3,56.12730375,10.1432991,Rækkehus,3,87,42,17400,7297
1038,715,alboa,8877,https://aarhusbolig.dk/afdelinger/?bolignr=1038&selskab=715&afdeling=16&antalrum=3,56.12730375,10.1432991,Rækkehus,3,87,42,17400,7297
1049,715,alboa,9356,https://aarhusbolig.dk/afdelinger/?bolignr=1049&selskab=715&afdeling=16&antalrum=4,56.12730375,10.1432991,Rækkehus,4,96,3,19200,7776
1001,715,alboa,7273,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=17&antalrum=4,56.11608418,10.17707348,Rækkehus,4,83,12,16600,6517
1101,715,alboa,3183,https://aarhusbolig.dk/afdelinger/?bolignr=1101&selskab=715&afdeling=18&antalrum=1,56.13043699,10.15750408,Lejlighed,1,43,9,8600,2694
1013,715,alboa,4873,https://aarhusbolig.dk/afdelinger/?bolignr=1013&selskab=715&afdeling=18&antalrum=2,56.13043699,10.15750408,Lejlighed,2,44,43,8800,4370
1012,715,alboa,5136,https://aarhusbolig.dk/afdelinger/?bolignr=1012&selskab=715&afdeling=18&antalrum=2,56.13043699,10.15750408,Lejlighed,2,63,43,12600,3976
1020,715,alboa,6598,https://aarhusbolig.dk/afdelinger/?bolignr=1020&selskab=715&afdeling=18&antalrum=2,56.13043699,10.15750408,Lejlighed,2,64,43,13000,5865
1099,715,alboa,6608,https://aarhusbolig.dk/afdelinger/?bolignr=1099&selskab=715&afdeling=18&antalrum=2,56.13043699,10.15750408,Lejlighed,2,77,43,15400,4866
1083,715,alboa,5935,https://aarhusbolig.dk/afdelinger/?bolignr=1083&selskab=715&afdeling=18&antalrum=3,56.13043699,10.15750408,Lejlighed,3,74,31,14800,4666
1075,715,alboa,6439,https://aarhusbolig.dk/afdelinger/?bolignr=1075&selskab=715&afdeling=18&antalrum=4,56.13043699,10.15750408,Lejlighed,4,85,17,17000,5387
1071,715,alboa,8293,https://aarhusbolig.dk/afdelinger/?bolignr=1071&selskab=715&afdeling=18&antalrum=4,56.13043699,10.15750408,Lejlighed,4,101,17,20200,6425
1023,715,alboa,8624,https://aarhusbolig.dk/afdelinger/?bolignr=1023&selskab=715&afdeling=18&antalrum=5,56.13043699,10.15750408,Lejlighed,5,110,2,22000,6970
1051,715,alboa,3373,https://aarhusbolig.dk/afdelinger/?bolignr=1051&selskab=715&afdeling=19&antalrum=1,56.13199156,10.15634537,Lejlighed,1,44,9,9000,2959
1003,715,alboa,4508,https://aarhusbolig.dk/afdelinger/?bolignr=1003&selskab=715&afdeling=19&antalrum=2,56.13199156,10.15634537,Lejlighed,2,41,39,8400,4118
1092,715,alboa,6079,https://aarhusbolig.dk/afdelinger/?bolignr=1092&selskab=715&afdeling=19&antalrum=2,56.13199156,10.15634537,Lejlighed,2,60,39,12200,5504
1093,715,alboa,5397,https://aarhusbolig.dk/afdelinger/?bolignr=1093&selskab=715&afdeling=19&antalrum=2,56.13199156,10.15634537,Lejlighed,2,71,39,14200,4659
1078,715,alboa,6631,https://aarhusbolig.dk/afdelinger/?bolignr=1078&selskab=715&afdeling=19&antalrum=3,56.13199156,10.15634537,Lejlighed,3,87,32,17600,5735
1087,715,alboa,8020,https://aarhusbolig.dk/afdelinger/?bolignr=1087&selskab=715&afdeling=19&antalrum=4,56.13199156,10.15634537,Lejlighed,4,80,19,16000,7265
1098,715,alboa,8059,https://aarhusbolig.dk/afdelinger/?bolignr=1098&selskab=715&afdeling=19&antalrum=4,56.13199156,10.15634537,Lejlighed,4,99,19,19800,6494
1028,715,alboa,5770,https://aarhusbolig.dk/afdelinger/?bolignr=1028&selskab=715&afdeling=20&antalrum=3,56.11558173,10.19183636,Lejlighed,3,81,19,16200,4792
1038,715,alboa,7173,https://aarhusbolig.dk/afdelinger/?bolignr=1038&selskab=715&afdeling=20&antalrum=4,56.11558173,10.19183636,Lejlighed,4,97,20,19400,6080
1001,715,alboa,7960,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=21&antalrum=4,56.09973937,10.13576746,Rækkehus,4,94,53,18800,6098
1028,715,alboa,9021,https://aarhusbolig.dk/afdelinger/?bolignr=1028&selskab=715&afdeling=21&antalrum=4,56.09973937,10.13576746,Rækkehus,4,105,53,21000,6493
1067,715,alboa,4008,https://aarhusbolig.dk/afdelinger/?bolignr=1067&selskab=715&afdeling=22&antalrum=1,56.11637128,10.19574165,Lejlighed,1,46,8,9200,3065
1002,715,alboa,4771,https://aarhusbolig.dk/afdelinger/?bolignr=1002&selskab=715&afdeling=22&antalrum=2,56.11637128,10.19574165,Lejlighed,2,67,16,13400,4120
1006,715,alboa,4834,https://aarhusbolig.dk/afdelinger/?bolignr=1006&selskab=715&afdeling=22&antalrum=2,56.11637128,10.19574165,Lejlighed,2,68,16,13600,4179
1034,715,alboa,5926,https://aarhusbolig.dk/afdelinger/?bolignr=1034&selskab=715&afdeling=22&antalrum=3,56.11637128,10.19574165,Lejlighed,3,80,43,16000,4831
1001,715,alboa,6150,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=22&antalrum=3,56.11637128,10.19574165,Lejlighed,3,86,43,17200,5112
1021,715,alboa,6576,https://aarhusbolig.dk/afdelinger/?bolignr=1021&selskab=715&afdeling=22&antalrum=4,56.11637128,10.19574165,Lejlighed,4,89,11,17800,5294
1037,715,alboa,4631,https://aarhusbolig.dk/afdelinger/?bolignr=1037&selskab=715&afdeling=23&antalrum=1,56.12072551,10.18059254,Lejlighed,1,52,9,10600,3530
1005,715,alboa,4826,https://aarhusbolig.dk/afdelinger/?bolignr=1005&selskab=715&afdeling=23&antalrum=2,56.12072551,10.18059254,Lejlighed,2,65,30,13200,4158
1104,715,alboa,5075,https://aarhusbolig.dk/afdelinger/?bolignr=1104&selskab=715&afdeling=23&antalrum=2,56.12072551,10.18059254,Lejlighed,2,70,30,14000,4380
1063,715,alboa,5748,https://aarhusbolig.dk/afdelinger/?bolignr=1063&selskab=715&afdeling=23&antalrum=3,56.12072551,10.18059254,Lejlighed,3,82,24,16400,4971
1044,715,alboa,7037,https://aarhusbolig.dk/afdelinger/?bolignr=1044&selskab=715&afdeling=23&antalrum=4,56.12072551,10.18059254,Lejlighed,4,96,33,19200,5643
1087,715,alboa,7160,https://aarhusbolig.dk/afdelinger/?bolignr=1087&selskab=715&afdeling=23&antalrum=4,56.12072551,10.18059254,Lejlighed,4,109,33,21800,6250
1086,715,alboa,7184,https://aarhusbolig.dk/afdelinger/?bolignr=1086&selskab=715&afdeling=23&antalrum=5,56.12072551,10.18059254,Lejlighed,5,109,9,22000,6272
1161,715,alboa,4207,https://aarhusbolig.dk/afdelinger/?bolignr=1161&selskab=715&afdeling=24&antalrum=1,56.11493572,10.15758991,Lejlighed,1,30,31,8500,3679
1146,715,alboa,4143,https://aarhusbolig.dk/afdelinger/?bolignr=1146&selskab=715&afdeling=24&antalrum=2,56.11493572,10.15758991,Lejlighed,2,52,83,10400,3258
1002,715,alboa,5574,https://aarhusbolig.dk/afdelinger/?bolignr=1002&selskab=715&afdeling=24&antalrum=2,56.11493572,10.15758991,Lejlighed,2,77,83,15200,4664
1038,715,alboa,6339,https://aarhusbolig.dk/afdelinger/?bolignr=1038&selskab=715&afdeling=24&antalrum=2,56.11493572,10.15758991,Lejlighed,2,77,83,15000,4649
1126,715,alboa,7354,https://aarhusbolig.dk/afdelinger/?bolignr=1126&selskab=715&afdeling=24&antalrum=2,56.11493572,10.15758991,Tilgængelighedsbolig,2,89,4,19300,6634
1145,715,alboa,7028,https://aarhusbolig.dk/afdelinger/?bolignr=1145&selskab=715&afdeling=24&antalrum=3,56.11493572,10.15758991,Lejlighed,3,92,189,18400,5474
1001,715,alboa,7256,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=24&antalrum=3,56.11493572,10.15758991,Lejlighed,3,93,189,17600,5457
1125,715,alboa,7960,https://aarhusbolig.dk/afdelinger/?bolignr=1125&selskab=715&afdeling=24&antalrum=3,56.11493572,10.15758991,Tilgængelighedsbolig,3,93,36,20900,7178
1120,715,alboa,7960,https://aarhusbolig.dk/afdelinger/?bolignr=1120&selskab=715&afdeling=24&antalrum=3,56.11493572,10.15758991,Tilgængelighedsbolig,3,93,36,20900,7178
1119,715,alboa,8328,https://aarhusbolig.dk/afdelinger/?bolignr=1119&selskab=715&afdeling=24&antalrum=3,56.11493572,10.15758991,Tilgængelighedsbolig,3,98,36,22100,7506
1137,715,alboa,6990,https://aarhusbolig.dk/afdelinger/?bolignr=1137&selskab=715&afdeling=24&antalrum=4,56.11493572,10.15758991,Lejlighed,4,102,69,20000,6156
1151,715,alboa,8826,https://aarhusbolig.dk/afdelinger/?bolignr=1151&selskab=715&afdeling=24&antalrum=4,56.11493572,10.15758991,Lejlighed,4,108,69,21600,6452
1124,715,alboa,9413,https://aarhusbolig.dk/afdelinger/?bolignr=1124&selskab=715&afdeling=24&antalrum=4,56.11493572,10.15758991,Tilgængelighedsbolig,4,112,8,25100,8489
1170,715,alboa,9703,https://aarhusbolig.dk/afdelinger/?bolignr=1170&selskab=715&afdeling=24&antalrum=5,56.11493572,10.15758991,Lejlighed,5,122,30,24400,7125
1001,715,alboa,6334,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=25&antalrum=2,56.12000781,10.17947674,Lejlighed,2,68,33,13600,4959
1019,715,alboa,6361,https://aarhusbolig.dk/afdelinger/?bolignr=1019&selskab=715&afdeling=25&antalrum=2,56.12000781,10.17947674,Lejlighed,2,69,33,13800,5063
1020,715,alboa,7859,https://aarhusbolig.dk/afdelinger/?bolignr=1020&selskab=715&afdeling=25&antalrum=3,56.12000781,10.17947674,Lejlighed,3,92,27,18400,6366
1067,715,alboa,8903,https://aarhusbolig.dk/afdelinger/?bolignr=1067&selskab=715&afdeling=25&antalrum=3,56.12000781,10.17947674,Lejlighed,3,107,27,21400,7191
1014,715,alboa,8952,https://aarhusbolig.dk/afdelinger/?bolignr=1014&selskab=715&afdeling=25&antalrum=4,56.12000781,10.17947674,Lejlighed,4,107,21,21400,7191
1046,715,alboa,9102,https://aarhusbolig.dk/afdelinger/?bolignr=1046&selskab=715&afdeling=25&antalrum=4,56.12000781,10.17947674,Lejlighed,4,109,21,21800,7407
1061,715,alboa,9369,https://aarhusbolig.dk/afdelinger/?bolignr=1061&selskab=715&afdeling=25&antalrum=5,56.12000781,10.17947674,Lejlighed,5,110,3,22000,7444
1011,715,alboa,3152,https://aarhusbolig.dk/afdelinger/?bolignr=1011&selskab=715&afdeling=26&antalrum=1,56.11003047,10.15162468,Lejlighed,1,34,59,7000,2518
1002,715,alboa,4617,https://aarhusbolig.dk/afdelinger/?bolignr=1002&selskab=715&afdeling=26&antalrum=2,56.11003047,10.15162468,Lejlighed,2,51,63,10200,3683
1001,715,alboa,8232,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=26&antalrum=3,56.11003047,10.15162468,Lejlighed,3,91,187,18200,6572
1010,715,alboa,10062,https://aarhusbolig.dk/afdelinger/?bolignr=1010&selskab=715&afdeling=26&antalrum=4,56.11003047,10.15162468,Lejlighed,4,107,66,21400,7704
1354,715,alboa,11346,https://aarhusbolig.dk/afdelinger/?bolignr=1354&selskab=715&afdeling=26&antalrum=5,56.11003047,10.15162468,Lejlighed,5,125,5,25200,9052
1077,715,alboa,2177,https://aarhusbolig.dk/afdelinger/?bolignr=1077&selskab=715&afdeling=27&antalrum=1,56.13022174,10.15467167,Lejlighed,1,31,9,6200,1803
1041,715,alboa,3530,https://aarhusbolig.dk/afdelinger/?bolignr=1041&selskab=715&afdeling=27&antalrum=1,56.13022174,10.15467167,Lejlighed,1,43,9,8600,2529
1002,715,alboa,4574,https://aarhusbolig.dk/afdelinger/?bolignr=1002&selskab=715&afdeling=27&antalrum=2,56.13022174,10.15467167,Lejlighed,2,55,36,11000,3260
1048,715,alboa,6118,https://aarhusbolig.dk/afdelinger/?bolignr=1048&selskab=715&afdeling=27&antalrum=2,56.13022174,10.15467167,Lejlighed,2,73,36,14600,4312
1040,715,alboa,7060,https://aarhusbolig.dk/afdelinger/?bolignr=1040&selskab=715&afdeling=27&antalrum=3,56.13022174,10.15467167,Lejlighed,3,85,34,17000,5078
1055,715,alboa,7640,https://aarhusbolig.dk/afdelinger/?bolignr=1055&selskab=715&afdeling=27&antalrum=4,56.13022174,10.15467167,Lejlighed,4,97,9,19400,5806
1058,715,alboa,8971,https://aarhusbolig.dk/afdelinger/?bolignr=1058&selskab=715&afdeling=27&antalrum=5,56.13022174,10.15467167,Lejlighed,5,110,5,22000,6593
1001,715,alboa,3946,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=28&antalrum=1,56.15169324,9.907779694,Lejlighed,1,43,12,8600,2876
1010,715,alboa,5025,https://aarhusbolig.dk/afdelinger/?bolignr=1010&selskab=715&afdeling=28&antalrum=2,56.15169324,9.907779694,Lejlighed,2,68,12,13600,4296
1023,715,alboa,8197,https://aarhusbolig.dk/afdelinger/?bolignr=1023&selskab=715&afdeling=28&antalrum=4,56.15169324,9.907779694,Rækkehus,4,110,45,22000,6718
1085,715,alboa,3208,https://aarhusbolig.dk/afdelinger/?bolignr=1085&selskab=715&afdeling=29&antalrum=1,56.03999673,10.08944035,Lejlighed,1,33,22,6600,2620
1046,715,alboa,4898,https://aarhusbolig.dk/afdelinger/?bolignr=1046&selskab=715&afdeling=29&antalrum=1,56.03999673,10.08944035,Lejlighed,1,52,22,10400,3522
1067,715,alboa,5616,https://aarhusbolig.dk/afdelinger/?bolignr=1067&selskab=715&afdeling=29&antalrum=2,56.03999673,10.08944035,Lejlighed,2,62,12,12400,4115
1041,715,alboa,7887,https://aarhusbolig.dk/afdelinger/?bolignr=1041&selskab=715&afdeling=29&antalrum=3,56.03999673,10.08944035,Lejlighed,3,96,27,19200,6193
1079,715,alboa,9608,https://aarhusbolig.dk/afdelinger/?bolignr=1079&selskab=715&afdeling=29&antalrum=3,56.03999673,10.08944035,Tilgængelighedsbolig,3,101,6,20200,8214
1080,715,alboa,9657,https://aarhusbolig.dk/afdelinger/?bolignr=1080&selskab=715&afdeling=29&antalrum=3,56.03999673,10.08944035,Tilgængelighedsbolig,3,102,6,20400,8304
1034,715,alboa,8465,https://aarhusbolig.dk/afdelinger/?bolignr=1034&selskab=715&afdeling=29&antalrum=4,56.03999673,10.08944035,Lejlighed,4,106,21,21200,6817
1029,715,alboa,3674,https://aarhusbolig.dk/afdelinger/?bolignr=1029&selskab=715&afdeling=33&antalrum=1,56.17778719,10.20724297,Lejlighed,1,46,18,8800,2968
1005,715,alboa,3789,https://aarhusbolig.dk/afdelinger/?bolignr=1005&selskab=715&afdeling=33&antalrum=1,56.17778719,10.20724297,Lejlighed,1,48,18,9200,3060
1016,715,alboa,4436,https://aarhusbolig.dk/afdelinger/?bolignr=1016&selskab=715&afdeling=33&antalrum=2,56.17778719,10.20724297,Lejlighed,2,56,47,10800,3578
1014,715,alboa,5984,https://aarhusbolig.dk/afdelinger/?bolignr=1014&selskab=715&afdeling=33&antalrum=2,56.17778719,10.20724297,Lejlighed,2,72,47,13800,4879
1001,715,alboa,7783,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=33&antalrum=3,56.17778719,10.20724297,Lejlighed,3,95,14,18200,6477
1172,715,alboa,3765,https://aarhusbolig.dk/afdelinger/?bolignr=1172&selskab=715&afdeling=34&antalrum=1,56.12898999,10.15083075,Lejlighed,1,30,17,6000,3247
1002,715,alboa,4459,https://aarhusbolig.dk/afdelinger/?bolignr=1002&selskab=715&afdeling=34&antalrum=2,56.12898999,10.15083075,Lejlighed,2,52,24,10400,2780
1001,715,alboa,6720,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=34&antalrum=3,56.12898999,10.15083075,Lejlighed,3,92,66,18400,4867
1077,715,alboa,7841,https://aarhusbolig.dk/afdelinger/?bolignr=1077&selskab=715&afdeling=34&antalrum=4,56.12898999,10.15083075,Lejlighed,4,108,50,21600,5729
1078,715,alboa,9418,https://aarhusbolig.dk/afdelinger/?bolignr=1078&selskab=715&afdeling=34&antalrum=5,56.12898999,10.15083075,Lejlighed,5,122,28,24600,6475
1103,715,alboa,5656,https://aarhusbolig.dk/afdelinger/?bolignr=1103&selskab=715&afdeling=35&antalrum=2,56.1095758,10.17059326,Lejlighed,2,49,20,9800,4819
1102,715,alboa,7040,https://aarhusbolig.dk/afdelinger/?bolignr=1102&selskab=715&afdeling=35&antalrum=2,56.1095758,10.17059326,Lejlighed,2,75,20,15000,5923
1040,715,alboa,9667,https://aarhusbolig.dk/afdelinger/?bolignr=1040&selskab=715&afdeling=35&antalrum=5,56.1095758,10.17059326,Rækkehus,5,122,100,24400,8781
1002,715,alboa,10989,https://aarhusbolig.dk/afdelinger/?bolignr=1002&selskab=715&afdeling=35&antalrum=5,56.1095758,10.17059326,Rækkehus,5,124,100,24800,8702
1034,715,alboa,9788,https://aarhusbolig.dk/afdelinger/?bolignr=1034&selskab=715&afdeling=35&antalrum=5,56.1095758,10.17059326,Rækkehus,5,130,100,26000,9210
1116,715,alboa,3681,https://aarhusbolig.dk/afdelinger/?bolignr=1116&selskab=715&afdeling=36&antalrum=1,56.0541862,10.21084785,Lejlighed,1,35,23,7000,2485
1113,715,alboa,4659,https://aarhusbolig.dk/afdelinger/?bolignr=1113&selskab=715&afdeling=36&antalrum=2,56.0541862,10.21084785,Lejlighed,2,50,52,10000,3551
1114,715,alboa,8494,https://aarhusbolig.dk/afdelinger/?bolignr=1114&selskab=715&afdeling=36&antalrum=3,56.0541862,10.21084785,Lejlighed,3,91,127,18200,6147
1115,715,alboa,9697,https://aarhusbolig.dk/afdelinger/?bolignr=1115&selskab=715&afdeling=36&antalrum=4,56.0541862,10.21084785,Lejlighed,4,106,24,21200,7132
1139,715,alboa,10589,https://aarhusbolig.dk/afdelinger/?bolignr=1139&selskab=715&afdeling=36&antalrum=4,56.0541862,10.21084785,Lejlighed,4,107,24,21400,8500
1140,715,alboa,12256,https://aarhusbolig.dk/afdelinger/?bolignr=1140&selskab=715&afdeling=36&antalrum=5,56.0541862,10.21084785,Lejlighed,5,125,1,25200,9827
1136,715,alboa,4616,https://aarhusbolig.dk/afdelinger/?bolignr=1136&selskab=715&afdeling=37&antalrum=2,56.19111407,10.20132065,Lejlighed,2,53,293,10600,3640
1336,715,alboa,4735,https://aarhusbolig.dk/afdelinger/?bolignr=1336&selskab=715&afdeling=37&antalrum=2,56.19111407,10.20132065,Lejlighed,2,55,293,11000,3729
1022,715,alboa,6034,https://aarhusbolig.dk/afdelinger/?bolignr=1022&selskab=715&afdeling=37&antalrum=2,56.19111407,10.20132065,Rækkehus,2,67,6,13400,4863
1337,715,alboa,6434,https://aarhusbolig.dk/afdelinger/?bolignr=1337&selskab=715&afdeling=37&antalrum=2,56.19111407,10.20132065,Lejlighed,2,75,293,15000,5152
1021,715,alboa,7592,https://aarhusbolig.dk/afdelinger/?bolignr=1021&selskab=715&afdeling=37&antalrum=3,56.19111407,10.20132065,Rækkehus,3,88,25,17600,6141
1368,715,alboa,7475,https://aarhusbolig.dk/afdelinger/?bolignr=1368&selskab=715&afdeling=37&antalrum=3,56.19111407,10.20132065,Lejlighed,3,90,109,18000,5970
1135,715,alboa,7333,https://aarhusbolig.dk/afdelinger/?bolignr=1135&selskab=715&afdeling=37&antalrum=3,56.19111407,10.20132065,Lejlighed,3,92,109,18400,5822
1134,715,alboa,9097,https://aarhusbolig.dk/afdelinger/?bolignr=1134&selskab=715&afdeling=37&antalrum=4,56.19111407,10.20132065,Lejlighed,4,108,32,21600,6787
1020,715,alboa,9442,https://aarhusbolig.dk/afdelinger/?bolignr=1020&selskab=715&afdeling=37&antalrum=4,56.19111407,10.20132065,Rækkehus,4,114,91,22800,7619
1072,715,alboa,11046,https://aarhusbolig.dk/afdelinger/?bolignr=1072&selskab=715&afdeling=37&antalrum=4,56.19111407,10.20132065,Rækkehus,4,130,91,26000,8449
1005,715,alboa,10645,https://aarhusbolig.dk/afdelinger/?bolignr=1005&selskab=715&afdeling=37&antalrum=5,56.19111407,10.20132065,Rækkehus,5,130,10,26000,8568
1024,715,alboa,3216,https://aarhusbolig.dk/afdelinger/?bolignr=1024&selskab=715&afdeling=38&antalrum=1,56.09205515,10.14012337,Rækkehus,1,40,52,8000,2990
1008,715,alboa,4195,https://aarhusbolig.dk/afdelinger/?bolignr=1008&selskab=715&afdeling=38&antalrum=2,56.09205515,10.14012337,Rækkehus,2,56,106,11200,3969
1001,715,alboa,4599,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=38&antalrum=2,56.09205515,10.14012337,Rækkehus,2,63,106,12600,4373
1101,715,alboa,6627,https://aarhusbolig.dk/afdelinger/?bolignr=1101&selskab=715&afdeling=38&antalrum=3,56.09205515,10.14012337,Rækkehus,3,97,74,19400,6420
1033,715,alboa,7380,https://aarhusbolig.dk/afdelinger/?bolignr=1033&selskab=715&afdeling=38&antalrum=4,56.09205515,10.14012337,Rækkehus,4,110,72,22000,7192
1008,715,alboa,3631,https://aarhusbolig.dk/afdelinger/?bolignr=1008&selskab=715&afdeling=39&antalrum=1,56.11230371,10.18642902,Rækkehus,1,37,10,7400,3405
1005,715,alboa,5424,https://aarhusbolig.dk/afdelinger/?bolignr=1005&selskab=715&afdeling=39&antalrum=2,56.11230371,10.18642902,Rækkehus,2,55,40,11000,4682
1001,715,alboa,6550,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=39&antalrum=2,56.11230371,10.18642902,Rækkehus,2,70,40,14000,5785
1004,715,alboa,7033,https://aarhusbolig.dk/afdelinger/?bolignr=1004&selskab=715&afdeling=39&antalrum=3,56.11230371,10.18642902,Rækkehus,3,85,12,17000,6842
1006,715,alboa,8815,https://aarhusbolig.dk/afdelinger/?bolignr=1006&selskab=715&afdeling=39&antalrum=4,56.11230371,10.18642902,Rækkehus,4,107,17,21400,8406
1018,715,alboa,8824,https://aarhusbolig.dk/afdelinger/?bolignr=1018&selskab=715&afdeling=39&antalrum=4,56.11230371,10.18642902,Rækkehus,4,110,17,22000,8620
1044,715,alboa,9653,https://aarhusbolig.dk/afdelinger/?bolignr=1044&selskab=715&afdeling=39&antalrum=5,56.11230371,10.18642902,Rækkehus,5,122,6,24400,9473
1016,715,alboa,3033,https://aarhusbolig.dk/afdelinger/?bolignr=1016&selskab=715&afdeling=40&antalrum=1,56.10615368,10.16939163,Lejlighed,1,36,16,7200,2749
1030,715,alboa,4468,https://aarhusbolig.dk/afdelinger/?bolignr=1030&selskab=715&afdeling=40&antalrum=2,56.10615368,10.16939163,Rækkehus,2,65,8,13000,4468
1134,715,alboa,4905,https://aarhusbolig.dk/afdelinger/?bolignr=1134&selskab=715&afdeling=40&antalrum=2,56.10615368,10.16939163,Lejlighed,2,68,20,13600,4595
1133,715,alboa,5978,https://aarhusbolig.dk/afdelinger/?bolignr=1133&selskab=715&afdeling=40&antalrum=3,56.10615368,10.16939163,Rækkehus,3,84,63,16800,5538
1026,715,alboa,6148,https://aarhusbolig.dk/afdelinger/?bolignr=1026&selskab=715&afdeling=40&antalrum=3,56.10615368,10.16939163,Rækkehus,3,84,63,16800,5538
1101,715,alboa,6741,https://aarhusbolig.dk/afdelinger/?bolignr=1101&selskab=715&afdeling=40&antalrum=4,56.10615368,10.16939163,Rækkehus,4,96,28,19200,6211
1025,715,alboa,7393,https://aarhusbolig.dk/afdelinger/?bolignr=1025&selskab=715&afdeling=40&antalrum=4,56.10615368,10.16939163,Rækkehus,4,98,28,19600,6323
1137,715,alboa,6743,https://aarhusbolig.dk/afdelinger/?bolignr=1137&selskab=715&afdeling=40&antalrum=4,56.10615368,10.16939163,Rækkehus,4,101,28,20200,6490
1078,715,alboa,6766,https://aarhusbolig.dk/afdelinger/?bolignr=1078&selskab=715&afdeling=40&antalrum=5,56.10615368,10.16939163,Rækkehus,5,106,5,21200,6766
1002,715,alboa,6541,https://aarhusbolig.dk/afdelinger/?bolignr=1002&selskab=715&afdeling=41&antalrum=2,56.11596455,10.19655704,Lejlighed,2,64,32,12800,5527
1001,715,alboa,7290,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=41&antalrum=3,56.11596455,10.19655704,Lejlighed,3,81,5,16200,6674
